id,sub detector,depth,ieta,iphi
1162372153,2,4,25,57
1162372155,2,4,25,59
1162372157,2,4,25,61
1162372159,2,4,25,63
1162372161,2,4,25,65
1162372163,2,4,25,67
1162372165,2,4,25,69
1162372167,2,4,25,71
1162373121,2,4,26,1
1162373123,2,4,26,3
1162373125,2,4,26,5
1162373127,2,4,26,7
1162373129,2,4,26,9
1162373131,2,4,26,11
1162373133,2,4,26,13
1162373135,2,4,26,15
1162373137,2,4,26,17
1162373139,2,4,26,19
1162373141,2,4,26,21
1162373143,2,4,26,23
1162373145,2,4,26,25
1162373147,2,4,26,27
1162373149,2,4,26,29
1162373151,2,4,26,31
1162373153,2,4,26,33
1162373155,2,4,26,35
1162373157,2,4,26,37
1162373159,2,4,26,39
1162373161,2,4,26,41
1162373163,2,4,26,43
1162373165,2,4,26,45
1162373167,2,4,26,47
1162373169,2,4,26,49
1162373171,2,4,26,51
1162373173,2,4,26,53
1162373175,2,4,26,55
1162373177,2,4,26,57
1162373179,2,4,26,59
1162373181,2,4,26,61
1162373183,2,4,26,63
1162373185,2,4,26,65
1162373187,2,4,26,67
1162373189,2,4,26,69
1162373191,2,4,26,71
1162374145,2,4,27,1
1162374147,2,4,27,3
1162374149,2,4,27,5
1162374151,2,4,27,7
1162374153,2,4,27,9
1162374155,2,4,27,11
1162374157,2,4,27,13
1162374159,2,4,27,15
1162374161,2,4,27,17
1162374163,2,4,27,19
1162374165,2,4,27,21
1162374167,2,4,27,23
1162374169,2,4,27,25
1162374171,2,4,27,27
1162374173,2,4,27,29
1162374175,2,4,27,31
1162374177,2,4,27,33
1162374179,2,4,27,35
1162374181,2,4,27,37
1162374183,2,4,27,39
1162374185,2,4,27,41
1162374187,2,4,27,43
1162374189,2,4,27,45
1162374191,2,4,27,47
1162374193,2,4,27,49
1162374195,2,4,27,51
1162374197,2,4,27,53
1162374199,2,4,27,55
1162374201,2,4,27,57
1162374203,2,4,27,59
1162374205,2,4,27,61
1162374207,2,4,27,63
1162374209,2,4,27,65
1162374211,2,4,27,67
1162374213,2,4,27,69
1162374215,2,4,27,71
1162375169,2,4,28,1
1162375171,2,4,28,3
1162375173,2,4,28,5
1162375175,2,4,28,7
1162375177,2,4,28,9
1162375179,2,4,28,11
1162375181,2,4,28,13
1162375183,2,4,28,15
1162375185,2,4,28,17
1162375187,2,4,28,19
1162375189,2,4,28,21
1162375191,2,4,28,23
1162375193,2,4,28,25
1162375195,2,4,28,27
1162375197,2,4,28,29
1162375199,2,4,28,31
1162375201,2,4,28,33
1162375203,2,4,28,35
1162375205,2,4,28,37
1162375207,2,4,28,39
1162375209,2,4,28,41
1162375211,2,4,28,43
1162375213,2,4,28,45
1162375215,2,4,28,47
1162375217,2,4,28,49
1162375219,2,4,28,51
1162375221,2,4,28,53
1162375223,2,4,28,55
1162375225,2,4,28,57
1162375227,2,4,28,59
1162375229,2,4,28,61
1162375231,2,4,28,63
1162375233,2,4,28,65
1162375235,2,4,28,67
1162375237,2,4,28,69
1162375239,2,4,28,71
1162889217,2,5,-18,1
1162889218,2,5,-18,2
1162889219,2,5,-18,3
1162889220,2,5,-18,4
1162889221,2,5,-18,5
1162889222,2,5,-18,6
1162889223,2,5,-18,7
1162889224,2,5,-18,8
1162889225,2,5,-18,9
1162889226,2,5,-18,10
1162889227,2,5,-18,11
1162889228,2,5,-18,12
1162889229,2,5,-18,13
1162889230,2,5,-18,14
1162889231,2,5,-18,15
1162889232,2,5,-18,16
1162889233,2,5,-18,17
1162889234,2,5,-18,18
1162889235,2,5,-18,19
1162889236,2,5,-18,20
1162889237,2,5,-18,21
1162889238,2,5,-18,22
1162889239,2,5,-18,23
1162889240,2,5,-18,24
1162889241,2,5,-18,25
1162889242,2,5,-18,26
1162889243,2,5,-18,27
1162889244,2,5,-18,28
1162889245,2,5,-18,29
1162889246,2,5,-18,30
1162889247,2,5,-18,31
1162889248,2,5,-18,32
1162889249,2,5,-18,33
1162889250,2,5,-18,34
1162889251,2,5,-18,35
1162889252,2,5,-18,36
1162889253,2,5,-18,37
1162889254,2,5,-18,38
1162889255,2,5,-18,39
1162889256,2,5,-18,40
1162889257,2,5,-18,41
1162889258,2,5,-18,42
1162889259,2,5,-18,43
1162889260,2,5,-18,44
1162889261,2,5,-18,45
1162889262,2,5,-18,46
1162889263,2,5,-18,47
1162889264,2,5,-18,48
1162889265,2,5,-18,49
1162889266,2,5,-18,50
1162889267,2,5,-18,51
1162889268,2,5,-18,52
1162889269,2,5,-18,53
1162889270,2,5,-18,54
1162889271,2,5,-18,55
1162889272,2,5,-18,56
1162889273,2,5,-18,57
1162889274,2,5,-18,58
1162889275,2,5,-18,59
1162889276,2,5,-18,60
1162889277,2,5,-18,61
1162889278,2,5,-18,62
1162889279,2,5,-18,63
1162889280,2,5,-18,64
1162889281,2,5,-18,65
1162889282,2,5,-18,66
1162889283,2,5,-18,67
1162889284,2,5,-18,68
1162889285,2,5,-18,69
1162889286,2,5,-18,70
1162889287,2,5,-18,71
1162889288,2,5,-18,72
1162890241,2,5,-19,1
1162890242,2,5,-19,2
1162890243,2,5,-19,3
1162890244,2,5,-19,4
1162890245,2,5,-19,5
1162890246,2,5,-19,6
1162890247,2,5,-19,7
1162890248,2,5,-19,8
1162890249,2,5,-19,9
1162890250,2,5,-19,10
1162890251,2,5,-19,11
1162890252,2,5,-19,12
1162890253,2,5,-19,13
1162890254,2,5,-19,14
1162890255,2,5,-19,15
1162890256,2,5,-19,16
1162890257,2,5,-19,17
1162890258,2,5,-19,18
1162890259,2,5,-19,19
1162890260,2,5,-19,20
1162890261,2,5,-19,21
1162890262,2,5,-19,22
1162890263,2,5,-19,23
1162890264,2,5,-19,24
1162890265,2,5,-19,25
1162890266,2,5,-19,26
1162890267,2,5,-19,27
1162890268,2,5,-19,28
1162890269,2,5,-19,29
1162890270,2,5,-19,30
1162890271,2,5,-19,31
1162890272,2,5,-19,32
1162890273,2,5,-19,33
1162890274,2,5,-19,34
1162890275,2,5,-19,35
1162890276,2,5,-19,36
1162890277,2,5,-19,37
1162890278,2,5,-19,38
1162890279,2,5,-19,39
1162890280,2,5,-19,40
1162890281,2,5,-19,41
1162890282,2,5,-19,42
1162890283,2,5,-19,43
1162890284,2,5,-19,44
1162890285,2,5,-19,45
1162890286,2,5,-19,46
1162890287,2,5,-19,47
1162890288,2,5,-19,48
1162890289,2,5,-19,49
1162890290,2,5,-19,50
1162890291,2,5,-19,51
1162890292,2,5,-19,52
1162890293,2,5,-19,53
1162890294,2,5,-19,54
1162890295,2,5,-19,55
1162890296,2,5,-19,56
1162890297,2,5,-19,57
1162890298,2,5,-19,58
1162890299,2,5,-19,59
1162890300,2,5,-19,60
1162890301,2,5,-19,61
1162890302,2,5,-19,62
1162890303,2,5,-19,63
1162890304,2,5,-19,64
1162890305,2,5,-19,65
1162890306,2,5,-19,66
1162890307,2,5,-19,67
1162890308,2,5,-19,68
1162890309,2,5,-19,69
1162890310,2,5,-19,70
1162890311,2,5,-19,71
1162890312,2,5,-19,72
1162891265,2,5,-20,1
1162891266,2,5,-20,2
1162891267,2,5,-20,3
1162891268,2,5,-20,4
1162891269,2,5,-20,5
1162891270,2,5,-20,6
1162891271,2,5,-20,7
1162891272,2,5,-20,8
1162891273,2,5,-20,9
1162891274,2,5,-20,10
1162891275,2,5,-20,11
1162891276,2,5,-20,12
1162891277,2,5,-20,13
1162891278,2,5,-20,14
1162891279,2,5,-20,15
1162891280,2,5,-20,16
1162891281,2,5,-20,17
1162891282,2,5,-20,18
1162891283,2,5,-20,19
1162891284,2,5,-20,20
1162891285,2,5,-20,21
1162891286,2,5,-20,22
1162891287,2,5,-20,23
1162891288,2,5,-20,24
1162891289,2,5,-20,25
1162891290,2,5,-20,26
1162891291,2,5,-20,27
1162891292,2,5,-20,28
1162891293,2,5,-20,29
1162891294,2,5,-20,30
1162891295,2,5,-20,31
1162891296,2,5,-20,32
1162891297,2,5,-20,33
1162891298,2,5,-20,34
1162891299,2,5,-20,35
1162891300,2,5,-20,36
1162891301,2,5,-20,37
1162891302,2,5,-20,38
1162891303,2,5,-20,39
1162891304,2,5,-20,40
1162891305,2,5,-20,41
1162891306,2,5,-20,42
1162891307,2,5,-20,43
1162891308,2,5,-20,44
1162891309,2,5,-20,45
1162891310,2,5,-20,46
1162891311,2,5,-20,47
1162891312,2,5,-20,48
1162891313,2,5,-20,49
1162891314,2,5,-20,50
1162891315,2,5,-20,51
1162891316,2,5,-20,52
1162891317,2,5,-20,53
1162891318,2,5,-20,54
1162891319,2,5,-20,55
1162891320,2,5,-20,56
1162891321,2,5,-20,57
1162891322,2,5,-20,58
1162891323,2,5,-20,59
1162891324,2,5,-20,60
1162891325,2,5,-20,61
1162891326,2,5,-20,62
1162891327,2,5,-20,63
1162891328,2,5,-20,64
1162891329,2,5,-20,65
1162891330,2,5,-20,66
1162891331,2,5,-20,67
1162891332,2,5,-20,68
1162891333,2,5,-20,69
1162891334,2,5,-20,70
1162891335,2,5,-20,71
1162891336,2,5,-20,72
1162892289,2,5,-21,1
1162892291,2,5,-21,3
1162892293,2,5,-21,5
1162892295,2,5,-21,7
1162892297,2,5,-21,9
1162892299,2,5,-21,11
1162892301,2,5,-21,13
1162892303,2,5,-21,15
1162892305,2,5,-21,17
1162892307,2,5,-21,19
1162892309,2,5,-21,21
1162892311,2,5,-21,23
1162892313,2,5,-21,25
1162892315,2,5,-21,27
1162892317,2,5,-21,29
1162892319,2,5,-21,31
1162892321,2,5,-21,33
1162892323,2,5,-21,35
1162892325,2,5,-21,37
1162892327,2,5,-21,39
1162892329,2,5,-21,41
1162892331,2,5,-21,43
1162892333,2,5,-21,45
1162892335,2,5,-21,47
1162892337,2,5,-21,49
1162892339,2,5,-21,51
1162892341,2,5,-21,53
1162892343,2,5,-21,55
1162892345,2,5,-21,57
1162892347,2,5,-21,59
1162892349,2,5,-21,61
1162892351,2,5,-21,63
1162892353,2,5,-21,65
1162892355,2,5,-21,67
1162892357,2,5,-21,69
1162892359,2,5,-21,71
1162893313,2,5,-22,1
1162893315,2,5,-22,3
1162893317,2,5,-22,5
1162893319,2,5,-22,7
1162893321,2,5,-22,9
1162893323,2,5,-22,11
1162893325,2,5,-22,13
1162893327,2,5,-22,15
1162893329,2,5,-22,17
1162893331,2,5,-22,19
1162893333,2,5,-22,21
1162893335,2,5,-22,23
1162893337,2,5,-22,25
1162893339,2,5,-22,27
1162893341,2,5,-22,29
1162893343,2,5,-22,31
1162893345,2,5,-22,33
1162893347,2,5,-22,35
1162893349,2,5,-22,37
1162893351,2,5,-22,39
1162893353,2,5,-22,41
1162893355,2,5,-22,43
1162893357,2,5,-22,45
1162893359,2,5,-22,47
1162893361,2,5,-22,49
1162893363,2,5,-22,51
1162893365,2,5,-22,53
1162893367,2,5,-22,55
1162893369,2,5,-22,57
1162893371,2,5,-22,59
1162893373,2,5,-22,61
1162893375,2,5,-22,63
1162893377,2,5,-22,65
1162893379,2,5,-22,67
1162893381,2,5,-22,69
1162893383,2,5,-22,71
1162894337,2,5,-23,1
1162894339,2,5,-23,3
1162894341,2,5,-23,5
1162894343,2,5,-23,7
1162894345,2,5,-23,9
1162894347,2,5,-23,11
1162894349,2,5,-23,13
1162894351,2,5,-23,15
1162894353,2,5,-23,17
1162894355,2,5,-23,19
1162894357,2,5,-23,21
1162894359,2,5,-23,23
1162894361,2,5,-23,25
1162894363,2,5,-23,27
1162894365,2,5,-23,29
1162894367,2,5,-23,31
1162894369,2,5,-23,33
1162894371,2,5,-23,35
1162894373,2,5,-23,37
1162894375,2,5,-23,39
1162894377,2,5,-23,41
1162894379,2,5,-23,43
1162894381,2,5,-23,45
1162894383,2,5,-23,47
1162894385,2,5,-23,49
1162894387,2,5,-23,51
1162894389,2,5,-23,53
1162894391,2,5,-23,55
1162894393,2,5,-23,57
1162894395,2,5,-23,59
1162894397,2,5,-23,61
1162894399,2,5,-23,63
1162894401,2,5,-23,65
1162894403,2,5,-23,67
1162894405,2,5,-23,69
1162894407,2,5,-23,71
1162895361,2,5,-24,1
1162895363,2,5,-24,3
1162895365,2,5,-24,5
1162895367,2,5,-24,7
1162895369,2,5,-24,9
1162895371,2,5,-24,11
1162895373,2,5,-24,13
1162895375,2,5,-24,15
1162895377,2,5,-24,17
1162895379,2,5,-24,19
1162895381,2,5,-24,21
1162895383,2,5,-24,23
1162895385,2,5,-24,25
1162895387,2,5,-24,27
1162895389,2,5,-24,29
1162895391,2,5,-24,31
1162895393,2,5,-24,33
1162895395,2,5,-24,35
1162895397,2,5,-24,37
1162895399,2,5,-24,39
1162895401,2,5,-24,41
1162895403,2,5,-24,43
1162895405,2,5,-24,45
1162895407,2,5,-24,47
1162895409,2,5,-24,49
1162895411,2,5,-24,51
1162895413,2,5,-24,53
1162895415,2,5,-24,55
1162895417,2,5,-24,57
1162895419,2,5,-24,59
1162895421,2,5,-24,61
1162895423,2,5,-24,63
1162895425,2,5,-24,65
1162895427,2,5,-24,67
1162895429,2,5,-24,69
1162895431,2,5,-24,71
1162896385,2,5,-25,1
1162896387,2,5,-25,3
1162896389,2,5,-25,5
1162896391,2,5,-25,7
1162896393,2,5,-25,9
1162896395,2,5,-25,11
1162896397,2,5,-25,13
1162896399,2,5,-25,15
1162896401,2,5,-25,17
1162896403,2,5,-25,19
1162896405,2,5,-25,21
1162896407,2,5,-25,23
1162896409,2,5,-25,25
1162896411,2,5,-25,27
1162896413,2,5,-25,29
1162896415,2,5,-25,31
1162896417,2,5,-25,33
1162896419,2,5,-25,35
1162896421,2,5,-25,37
1162896423,2,5,-25,39
1162896425,2,5,-25,41
1162896427,2,5,-25,43
1162896429,2,5,-25,45
1162896431,2,5,-25,47
1162896433,2,5,-25,49
1162896435,2,5,-25,51
1162896437,2,5,-25,53
1162896439,2,5,-25,55
1162896441,2,5,-25,57
1162896443,2,5,-25,59
1162896445,2,5,-25,61
1162896447,2,5,-25,63
1162896449,2,5,-25,65
1162896451,2,5,-25,67
1162896453,2,5,-25,69
1162896455,2,5,-25,71
1162897409,2,5,-26,1
1162897411,2,5,-26,3
1162897413,2,5,-26,5
1162897415,2,5,-26,7
1162897417,2,5,-26,9
1162897419,2,5,-26,11
1162897421,2,5,-26,13
1162897423,2,5,-26,15
1162897425,2,5,-26,17
1162897427,2,5,-26,19
1162897429,2,5,-26,21
1162897431,2,5,-26,23
1162897433,2,5,-26,25
1162897435,2,5,-26,27
1162897437,2,5,-26,29
1162897439,2,5,-26,31
1162897441,2,5,-26,33
1162897443,2,5,-26,35
1162897445,2,5,-26,37
1162897447,2,5,-26,39
1162897449,2,5,-26,41
1162897451,2,5,-26,43
1162897453,2,5,-26,45
1162897455,2,5,-26,47
1162897457,2,5,-26,49
1162897459,2,5,-26,51
1162897461,2,5,-26,53
1162897463,2,5,-26,55
1162897465,2,5,-26,57
1162897467,2,5,-26,59
1162897469,2,5,-26,61
1162897471,2,5,-26,63
1162897473,2,5,-26,65
1162897475,2,5,-26,67
1162897477,2,5,-26,69
1162897479,2,5,-26,71
1162898433,2,5,-27,1
1162898435,2,5,-27,3
1162898437,2,5,-27,5
1162898439,2,5,-27,7
1162898441,2,5,-27,9
1162898443,2,5,-27,11
1162898445,2,5,-27,13
1162898447,2,5,-27,15
1162898449,2,5,-27,17
1162898451,2,5,-27,19
1162898453,2,5,-27,21
1162898455,2,5,-27,23
1162898457,2,5,-27,25
1162898459,2,5,-27,27
1162898461,2,5,-27,29
1162898463,2,5,-27,31
1162898465,2,5,-27,33
1162898467,2,5,-27,35
1162898469,2,5,-27,37
1162898471,2,5,-27,39
1162898473,2,5,-27,41
1162898475,2,5,-27,43
1162898477,2,5,-27,45
1162898479,2,5,-27,47
1162898481,2,5,-27,49
1162898483,2,5,-27,51
1162898485,2,5,-27,53
1162898487,2,5,-27,55
1162898489,2,5,-27,57
1162898491,2,5,-27,59
1162898493,2,5,-27,61
1162898495,2,5,-27,63
1162898497,2,5,-27,65
1162898499,2,5,-27,67
1162898501,2,5,-27,69
1162898503,2,5,-27,71
1162899457,2,5,-28,1
1162899459,2,5,-28,3
1162899461,2,5,-28,5
1162899463,2,5,-28,7
1162899465,2,5,-28,9
1162899467,2,5,-28,11
1162899469,2,5,-28,13
1162899471,2,5,-28,15
1162899473,2,5,-28,17
1162899475,2,5,-28,19
1162899477,2,5,-28,21
1162899479,2,5,-28,23
1162899481,2,5,-28,25
1162899483,2,5,-28,27
1162899485,2,5,-28,29
1162899487,2,5,-28,31
1162899489,2,5,-28,33
1162899491,2,5,-28,35
1162899493,2,5,-28,37
1162899495,2,5,-28,39
1162899497,2,5,-28,41
1162899499,2,5,-28,43
1162899501,2,5,-28,45
1162899503,2,5,-28,47
1162899505,2,5,-28,49
1162899507,2,5,-28,51
1162899509,2,5,-28,53
1162899511,2,5,-28,55
1162899513,2,5,-28,57
1162899515,2,5,-28,59
1162899517,2,5,-28,61
1162899519,2,5,-28,63
1162899521,2,5,-28,65
1162899523,2,5,-28,67
1162899525,2,5,-28,69
1162899527,2,5,-28,71
1163413505,2,5,18,1
1163413506,2,5,18,2
1163413507,2,5,18,3
1163413508,2,5,18,4
1163413509,2,5,18,5
1163413510,2,5,18,6
1163413511,2,5,18,7
1163413512,2,5,18,8
1163413513,2,5,18,9
1163413514,2,5,18,10
1163413515,2,5,18,11
1163413516,2,5,18,12
1163413517,2,5,18,13
1163413518,2,5,18,14
1163413519,2,5,18,15
1163413520,2,5,18,16
1163413521,2,5,18,17
1163413522,2,5,18,18
1163413523,2,5,18,19
1163413524,2,5,18,20
1163413525,2,5,18,21
1163413526,2,5,18,22
1163413527,2,5,18,23
1163413528,2,5,18,24
1163413529,2,5,18,25
1163413530,2,5,18,26
1163413531,2,5,18,27
1163413532,2,5,18,28
1163413533,2,5,18,29
1163413534,2,5,18,30
1163413535,2,5,18,31
1163413536,2,5,18,32
1163413537,2,5,18,33
1163413538,2,5,18,34
1163413539,2,5,18,35
1163413540,2,5,18,36
1163413541,2,5,18,37
1163413542,2,5,18,38
1163413543,2,5,18,39
1163413544,2,5,18,40
1163413545,2,5,18,41
1163413546,2,5,18,42
1163413547,2,5,18,43
1163413548,2,5,18,44
1163413549,2,5,18,45
1163413550,2,5,18,46
1163413551,2,5,18,47
1163413552,2,5,18,48
1163413553,2,5,18,49
1163413554,2,5,18,50
1163413555,2,5,18,51
1163413556,2,5,18,52
1163413557,2,5,18,53
1163413558,2,5,18,54
1163413559,2,5,18,55
1163413560,2,5,18,56
1163413561,2,5,18,57
1163413562,2,5,18,58
1163413563,2,5,18,59
1163413564,2,5,18,60
1163413565,2,5,18,61
1163413566,2,5,18,62
1163413567,2,5,18,63
1163413568,2,5,18,64
1163413569,2,5,18,65
1163413570,2,5,18,66
1163413571,2,5,18,67
1163413572,2,5,18,68
1163413573,2,5,18,69
1163413574,2,5,18,70
1163413575,2,5,18,71
1163413576,2,5,18,72
1163414529,2,5,19,1
1163414530,2,5,19,2
1163414531,2,5,19,3
1163414532,2,5,19,4
1163414533,2,5,19,5
1163414534,2,5,19,6
1163414535,2,5,19,7
1163414536,2,5,19,8
1163414537,2,5,19,9
1163414538,2,5,19,10
1163414539,2,5,19,11
1163414540,2,5,19,12
1163414541,2,5,19,13
1163414542,2,5,19,14
1163414543,2,5,19,15
1163414544,2,5,19,16
1163414545,2,5,19,17
1163414546,2,5,19,18
1163414547,2,5,19,19
1163414548,2,5,19,20
1163414549,2,5,19,21
1163414550,2,5,19,22
1163414551,2,5,19,23
1163414552,2,5,19,24
1163414553,2,5,19,25
1163414554,2,5,19,26
1163414555,2,5,19,27
1163414556,2,5,19,28
1163414557,2,5,19,29
1163414558,2,5,19,30
1163414559,2,5,19,31
1163414560,2,5,19,32
1163414561,2,5,19,33
1163414562,2,5,19,34
1163414563,2,5,19,35
1163414564,2,5,19,36
1163414565,2,5,19,37
1163414566,2,5,19,38
1163414567,2,5,19,39
1163414568,2,5,19,40
1163414569,2,5,19,41
1163414570,2,5,19,42
1163414571,2,5,19,43
1163414572,2,5,19,44
1163414573,2,5,19,45
1163414574,2,5,19,46
1163414575,2,5,19,47
1163414576,2,5,19,48
1163414577,2,5,19,49
1163414578,2,5,19,50
1163414579,2,5,19,51
1163414580,2,5,19,52
1163414581,2,5,19,53
1163414582,2,5,19,54
1163414583,2,5,19,55
1163414584,2,5,19,56
1163414585,2,5,19,57
1163414586,2,5,19,58
1163414587,2,5,19,59
1163414588,2,5,19,60
1163414589,2,5,19,61
1163414590,2,5,19,62
1163414591,2,5,19,63
1163414592,2,5,19,64
1163414593,2,5,19,65
1163414594,2,5,19,66
1163414595,2,5,19,67
1163414596,2,5,19,68
1163414597,2,5,19,69
1163414598,2,5,19,70
1163414599,2,5,19,71
1163414600,2,5,19,72
1163415553,2,5,20,1
1163415554,2,5,20,2
1163415555,2,5,20,3
1163415556,2,5,20,4
1163415557,2,5,20,5
1163415558,2,5,20,6
1163415559,2,5,20,7
1163415560,2,5,20,8
1163415561,2,5,20,9
1163415562,2,5,20,10
1163415563,2,5,20,11
1163415564,2,5,20,12
1163415565,2,5,20,13
1163415566,2,5,20,14
1163415567,2,5,20,15
1163415568,2,5,20,16
1163415569,2,5,20,17
1163415570,2,5,20,18
1163415571,2,5,20,19
1163415572,2,5,20,20
1163415573,2,5,20,21
1163415574,2,5,20,22
1163415575,2,5,20,23
1163415576,2,5,20,24
1163415577,2,5,20,25
1163415578,2,5,20,26
1163415579,2,5,20,27
1163415580,2,5,20,28
1163415581,2,5,20,29
1163415582,2,5,20,30
1163415583,2,5,20,31
1163415584,2,5,20,32
1163415585,2,5,20,33
1163415586,2,5,20,34
1163415587,2,5,20,35
1163415588,2,5,20,36
1163415589,2,5,20,37
1163415590,2,5,20,38
1163415591,2,5,20,39
1163415592,2,5,20,40
1163415593,2,5,20,41
1163415594,2,5,20,42
1163415595,2,5,20,43
1163415596,2,5,20,44
1163415597,2,5,20,45
1163415598,2,5,20,46
1163415599,2,5,20,47
1163415600,2,5,20,48
1163415601,2,5,20,49
1163415602,2,5,20,50
1163415603,2,5,20,51
1163415604,2,5,20,52
1163415605,2,5,20,53
1163415606,2,5,20,54
1163415607,2,5,20,55
1163415608,2,5,20,56
1163415609,2,5,20,57
1163415610,2,5,20,58
1163415611,2,5,20,59
1163415612,2,5,20,60
1163415613,2,5,20,61
1163415614,2,5,20,62
1163415615,2,5,20,63
1163415616,2,5,20,64
1163415617,2,5,20,65
1163415618,2,5,20,66
1163415619,2,5,20,67
1163415620,2,5,20,68
1163415621,2,5,20,69
1163415622,2,5,20,70
1163415623,2,5,20,71
1163415624,2,5,20,72
1163416577,2,5,21,1
1163416579,2,5,21,3
1163416581,2,5,21,5
1163416583,2,5,21,7
1163416585,2,5,21,9
1163416587,2,5,21,11
1163416589,2,5,21,13
1163416591,2,5,21,15
1163416593,2,5,21,17
1163416595,2,5,21,19
1163416597,2,5,21,21
1163416599,2,5,21,23
1163416601,2,5,21,25
1163416603,2,5,21,27
1163416605,2,5,21,29
1163416607,2,5,21,31
1163416609,2,5,21,33
1163416611,2,5,21,35
1163416613,2,5,21,37
1163416615,2,5,21,39
1163416617,2,5,21,41
1163416619,2,5,21,43
1163416621,2,5,21,45
1163416623,2,5,21,47
1163416625,2,5,21,49
1163416627,2,5,21,51
1163416629,2,5,21,53
1163416631,2,5,21,55
1163416633,2,5,21,57
1163416635,2,5,21,59
1163416637,2,5,21,61
1163416639,2,5,21,63
1163416641,2,5,21,65
1163416643,2,5,21,67
1163416645,2,5,21,69
1163416647,2,5,21,71
1163417601,2,5,22,1
1163417603,2,5,22,3
1163417605,2,5,22,5
1163417607,2,5,22,7
1163417609,2,5,22,9
1163417611,2,5,22,11
1163417613,2,5,22,13
1163417615,2,5,22,15
1163417617,2,5,22,17
1163417619,2,5,22,19
1163417621,2,5,22,21
1163417623,2,5,22,23
1163417625,2,5,22,25
1163417627,2,5,22,27
1163417629,2,5,22,29
1163417631,2,5,22,31
1163417633,2,5,22,33
1163417635,2,5,22,35
1163417637,2,5,22,37
1163417639,2,5,22,39
1163417641,2,5,22,41
1163417643,2,5,22,43
1163417645,2,5,22,45
1163417647,2,5,22,47
1163417649,2,5,22,49
1163417651,2,5,22,51
1163417653,2,5,22,53
1163417655,2,5,22,55
1163417657,2,5,22,57
1163417659,2,5,22,59
1163417661,2,5,22,61
1163417663,2,5,22,63
1163417665,2,5,22,65
1163417667,2,5,22,67
1163417669,2,5,22,69
1163417671,2,5,22,71
1163418625,2,5,23,1
1163418627,2,5,23,3
1163418629,2,5,23,5
1163418631,2,5,23,7
1163418633,2,5,23,9
1163418635,2,5,23,11
1163418637,2,5,23,13
1163418639,2,5,23,15
1163418641,2,5,23,17
1163418643,2,5,23,19
1163418645,2,5,23,21
1163418647,2,5,23,23
1163418649,2,5,23,25
1163418651,2,5,23,27
1163418653,2,5,23,29
1163418655,2,5,23,31
1163418657,2,5,23,33
1163418659,2,5,23,35
1163418661,2,5,23,37
1163418663,2,5,23,39
1163418665,2,5,23,41
1163418667,2,5,23,43
1163418669,2,5,23,45
1163418671,2,5,23,47
1163418673,2,5,23,49
1163418675,2,5,23,51
1163418677,2,5,23,53
1163418679,2,5,23,55
1163418681,2,5,23,57
1163418683,2,5,23,59
1163418685,2,5,23,61
1163418687,2,5,23,63
1163418689,2,5,23,65
1163418691,2,5,23,67
1163418693,2,5,23,69
1163418695,2,5,23,71
1163419649,2,5,24,1
1163419651,2,5,24,3
1163419653,2,5,24,5
1163419655,2,5,24,7
1163419657,2,5,24,9
1163419659,2,5,24,11
1163419661,2,5,24,13
1163419663,2,5,24,15
1163419665,2,5,24,17
1163419667,2,5,24,19
1163419669,2,5,24,21
1163419671,2,5,24,23
1163419673,2,5,24,25
1163419675,2,5,24,27
1163419677,2,5,24,29
1163419679,2,5,24,31
1163419681,2,5,24,33
1163419683,2,5,24,35
1163419685,2,5,24,37
1163419687,2,5,24,39
1163419689,2,5,24,41
1163419691,2,5,24,43
1163419693,2,5,24,45
1163419695,2,5,24,47
1163419697,2,5,24,49
1163419699,2,5,24,51
1163419701,2,5,24,53
1163419703,2,5,24,55
1163419705,2,5,24,57
1163419707,2,5,24,59
1163419709,2,5,24,61
1163419711,2,5,24,63
1163419713,2,5,24,65
1163419715,2,5,24,67
1163419717,2,5,24,69
1163419719,2,5,24,71
1163420673,2,5,25,1
1163420675,2,5,25,3
1163420677,2,5,25,5
1163420679,2,5,25,7
1163420681,2,5,25,9
1163420683,2,5,25,11
1163420685,2,5,25,13
1163420687,2,5,25,15
1163420689,2,5,25,17
1163420691,2,5,25,19
1163420693,2,5,25,21
1163420695,2,5,25,23
1163420697,2,5,25,25
1163420699,2,5,25,27
1163420701,2,5,25,29
1163420703,2,5,25,31
1163420705,2,5,25,33
1163420707,2,5,25,35
1163420709,2,5,25,37
1163420711,2,5,25,39
1163420713,2,5,25,41
1163420715,2,5,25,43
1163420717,2,5,25,45
1163420719,2,5,25,47
1163420721,2,5,25,49
1163420723,2,5,25,51
1163420725,2,5,25,53
1163420727,2,5,25,55
1163420729,2,5,25,57
1163420731,2,5,25,59
1163420733,2,5,25,61
1163420735,2,5,25,63
1163420737,2,5,25,65
1163420739,2,5,25,67
1163420741,2,5,25,69
1163420743,2,5,25,71
1163421697,2,5,26,1
1163421699,2,5,26,3
1163421701,2,5,26,5
1163421703,2,5,26,7
1163421705,2,5,26,9
1163421707,2,5,26,11
1163421709,2,5,26,13
1163421711,2,5,26,15
1163421713,2,5,26,17
1163421715,2,5,26,19
1163421717,2,5,26,21
1163421719,2,5,26,23
1163421721,2,5,26,25
1163421723,2,5,26,27
1163421725,2,5,26,29
1163421727,2,5,26,31
1163421729,2,5,26,33
1163421731,2,5,26,35
1163421733,2,5,26,37
1163421735,2,5,26,39
